"subject","Trial.Number","shape","target","responseGiven","trialType","context","location","HasDyslexia","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"2778403",5,"Shape11B.jpg","pag","pag","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",6,"Shape23B.jpg","kov","kov","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"2778403",7,"Shape15B.jpg","tav","tav","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",8,"Shape10B.jpg","kav","dunno","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",9,"Shape7B.jpg","gex","hex","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",10,"Shape4B.jpg","dav","dunno","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",11,"Shape25B.jpg","pid","peed","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"2778403",12,"Shape29B.jpg","teb","tev","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",13,"Shape22B.jpg","fis","fis","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"2778403",14,"Shape34B.jpg","dod","dod","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",15,"Shape35B.jpg","tep","tea","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",16,"Shape5B.jpg","fip","bav","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",17,"Shape21B.jpg","fum","dunno","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"2778403",18,"Shape30B.jpg","sut","dunno","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",19,"Shape2B.jpg","bav","bav","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",20,"Shape16B.jpg","tas","tas","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",21,"Shape32B.jpg","tev","taf","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",22,"Shape24B.jpg","gop","gud","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"2778403",23,"Shape1B.jpg","beb","dunno","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",24,"Shape17B.jpg","buv","buv","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",25,"Shape6B.jpg","fet","beb","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",27,"Shape31B.jpg","bem","bov","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",30,"Shape13B.jpg","sem","dunno","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",32,"Shape36B.jpg","suv","suv","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"2778403",33,"Shape8B.jpg","ged","ged","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"2778403",34,"Shape14B.jpg","saf","saf","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",35,"Shape18B.jpg","bix","bev","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"2778403",36,"Shape3B.jpg","dep","fav","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",1,"Shape20B.jpg","dop","dok","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",2,"Shape6B.jpg","fet","fat","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",3,"Shape24B.jpg","gop","gok","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",4,"Shape16B.jpg","tas","cross","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",5,"Shape14B.jpg","saf","saf","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",6,"Shape25B.jpg","pid","ped","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",7,"Shape36B.jpg","suv","sut","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",8,"Shape15B.jpg","tav","tek","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",9,"Shape33B.jpg","fim","fim","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",10,"Shape13B.jpg","sem","sak","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",11,"Shape32B.jpg","tev","tev","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",12,"Shape10B.jpg","kav","tag","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",13,"Shape7B.jpg","gex","gex","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",14,"Shape23B.jpg","kov","kax","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",16,"Shape9B.jpg","kig","kick","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",17,"Shape5B.jpg","fip","fip","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",18,"Shape30B.jpg","sut","sut","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",20,"Shape3B.jpg","dep","dek","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",21,"Shape19B.jpg","dus","dus","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",22,"Shape2B.jpg","bav","bev","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",23,"Shape21B.jpg","fum","fum","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",24,"Shape1B.jpg","beb","beb","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",26,"Shape4B.jpg","dav","dav","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3106775",28,"Shape18B.jpg","bix","bix","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",29,"Shape12B.jpg","paz","fet","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",30,"Shape29B.jpg","teb","teb","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",31,"Shape17B.jpg","buv","bet","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3106775",32,"Shape31B.jpg","bem","bem","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",33,"Shape26B.jpg","kiv","kit","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",34,"Shape28B.jpg","pof","pof","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3106775",35,"Shape27B.jpg","sof","sip","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3106775",36,"Shape8B.jpg","ged","jeg","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3038590",1,"Shape8B.jpg","ged","gib","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",2,"Shape27B.jpg","sof","saf","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",3,"Shape14B.jpg","saf","sof","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",4,"Shape16B.jpg","tas","tas","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",5,"Shape5B.jpg","fip","fip","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",6,"Shape36B.jpg","suv","saf","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",7,"Shape15B.jpg","tav","tib","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",8,"Shape3B.jpg","dep","dap","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",9,"Shape6B.jpg","fet","pof","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",10,"Shape10B.jpg","kav","kav","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",11,"Shape24B.jpg","gop","jip","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",12,"Shape11B.jpg","pag","pov","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",13,"Shape29B.jpg","teb","tab","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",14,"Shape30B.jpg","sut","suck","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",15,"Shape21B.jpg","fum","thub","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",16,"Shape26B.jpg","kiv","paz","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",17,"Shape25B.jpg","pid","piz","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",18,"Shape7B.jpg","gex","gex","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",19,"Shape22B.jpg","fis","fib","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",20,"Shape4B.jpg","dav","dob","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",21,"Shape33B.jpg","fim","fip","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",22,"Shape1B.jpg","beb","dok","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",23,"Shape23B.jpg","kov","kag","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",24,"Shape31B.jpg","bem","bav","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",25,"Shape9B.jpg","kig","sof","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",26,"Shape13B.jpg","sem","kav","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",27,"Shape20B.jpg","dop","kod","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",28,"Shape19B.jpg","dus","dox","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3038590",29,"Shape12B.jpg","paz","paz","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",30,"Shape2B.jpg","bav","bav","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3038590",31,"Shape32B.jpg","tev","top","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",32,"Shape28B.jpg","pof","pof","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",33,"Shape17B.jpg","buv","tap","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",34,"Shape18B.jpg","bix","top","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3038590",35,"Shape35B.jpg","tep","kav","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3038590",36,"Shape34B.jpg","dod","paz","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3042112",1,"Shape26B.jpg","kiv","gex","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3042112",3,"Shape24B.jpg","gop","bid","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3042112",4,"Shape31B.jpg","bem","bem","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3042112",5,"Shape5B.jpg","fip","pat","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3042112",6,"Shape13B.jpg","sem","dunno","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
