"subject","spreadsheet_row","trial","Targ_loc","target","responseGiven","trialType","HasDyslexia","location","context","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"2775015",152,17,1,"dus","fop","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",159,18,3,"sof","paz","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",23,19,1,"pid","pid","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",30,20,1,"paz","paz","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",37,21,3,"fet","pof","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"2775015",47,22,1,"fis","fid","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",54,23,3,"fum","fum","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",61,24,2,"buv","pus","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",72,25,2,"ged","ged","LC_CI","Yes","consistent","inconsistent","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"2775015",79,26,1,"sem","sem","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",86,27,1,"dav","paz","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"2775015",96,28,2,"kov","kov","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"2775015",103,29,3,"kig","teg","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"2775015",110,30,2,"tav","tav","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",220,31,3,"saf","deg","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",227,32,1,"tep","tep","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"2775015",234,33,2,"bem","bem","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"2775015",244,34,2,"kav","kav","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"2775015",251,35,2,"pof","pof","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"2775015",258,36,1,"tas","fip","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",220,1,3,"saf","pid","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",227,2,1,"tep","suv","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",234,3,2,"bem","tev","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",244,4,2,"kav","gok","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",251,5,2,"pof","fum","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",258,6,1,"tas","tas","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",269,7,3,"tev","fim","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",276,8,2,"bav","bem","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",283,9,1,"gex","gex","LC_CI","Yes","consistent","inconsistent","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",293,10,3,"dep","deg","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",300,11,1,"pag","seb","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",307,12,2,"suv","as","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",171,13,2,"dop","bas","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",178,14,1,"fim","set","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",185,15,1,"beb","beb","LC_CI","Yes","consistent","inconsistent","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",195,16,3,"gop","gok","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",202,17,1,"sut","sut","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",209,18,3,"dod","bag","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3106775",23,19,1,"pid","pid","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",30,20,1,"paz","paz","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",37,21,3,"fet","paz","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",47,22,1,"fis","sep","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",54,23,3,"fum","fum","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",61,24,2,"buv","bet","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",121,25,2,"fip","fip","LC_CI","Yes","consistent","inconsistent","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",128,26,1,"teb","teb","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",135,27,3,"bix","bix","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",145,28,2,"kiv","sof","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",152,29,1,"dus","dus","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",159,30,3,"sof","sof","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",72,31,2,"ged","kev","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",79,32,1,"sem","sof","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3106775",86,33,1,"dav","dev","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",96,34,2,"kov","kov","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3106775",103,35,3,"kig","kip","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3106775",110,36,2,"tav","tof","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",72,1,2,"ged","fet","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",79,2,1,"sem","kiv","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",86,3,1,"dav","bav","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",96,4,2,"kov","dob","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",103,5,3,"kig","fiv","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",110,6,2,"tav","kof","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",220,7,3,"saf","peg","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",227,8,1,"tep","tep","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3315833",244,10,2,"kav","fip","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",251,11,2,"pof","fum","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3315833",258,12,1,"tas","dip","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",171,19,2,"dop","dep","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",178,20,1,"fim","fav","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3315833",185,21,1,"beb","paz","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",195,22,3,"gop","pim","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",202,23,1,"sut","sev","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3315833",209,24,3,"dod","kim","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3315833",121,25,2,"fip","sep","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",128,26,1,"teb","tef","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",135,27,3,"bix","bix","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",145,28,2,"kiv","kiv","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",152,29,1,"dus","dus","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",159,30,3,"sof","saf","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",23,31,1,"pid","pid","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",30,32,1,"paz","paz","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3315833",37,33,3,"fet","pef","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3315833",54,35,3,"fum","fum","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3315833",61,36,2,"buv","buv","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3038590",23,1,1,"pid","piv","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3038590",30,2,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",37,3,3,"fet","gep","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",47,4,1,"fis","pez","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3038590",54,5,3,"fum","bav","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3038590",61,6,2,"buv","bow","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",269,7,3,"tev","tev","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3038590",276,8,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",283,9,1,"gex","bow","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",293,10,3,"dep","peb","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",300,11,1,"pag","pev","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",307,12,2,"suv","piz","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3038590",72,13,2,"ged","gop","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",79,14,1,"sem","sep","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",86,15,1,"dav","dop","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",96,16,2,"kov","kep","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3038590",103,17,3,"kig","fet","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3038590",110,18,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",220,19,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",227,20,1,"tep","fib","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3038590",234,21,2,"bem","bev","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3038590",244,22,2,"kav","bow","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3038590",251,23,2,"pof","pav","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
